-0.0050903,-0.0003336,-0.0003216,-0.0003022,-0.0002681,-0.0002030,-0.0000660,0.0002131,0.0006648,0.0011363,0.0013175,0.0011161,0.0008262,0.0006764,0.0005905,0.0005082,0.0004673,0.0004500,0.0004427,0.0004572,0.0004790,0.0005039,0.0005359,0.0005675,0.0005985,0.0006293,0.0006575,0.0006819,0.0007030,0.0007202,0.0007319,0.0007401,0.0007420,0.0007405,0.0007344,0.0007216,0.0007093,0.0006905,0.0006676,0.0006466,0.0006195,0.0005917,0.0005649,0.0005343,0.0005048,0.0004761,0.0004454,0.0004166,0.0003886,0.0003597,0.0003333,0.0003076,0.0002813,0.0002577,0.0002349,0.0002116,0.0001904,0.0001703,0.0001497,0.0001303,0.0001121,0.0000934,0.0000751,0.0000577,0.0000397,0.0000214,0.0000033,-0.0000155,-0.0000358,-0.0000570,-0.0000810,-0.0001088,-0.0001418,-0.0001870,-0.0002518,-0.0003478,-0.0005113,-0.0007680,-0.0010408,-0.0011726,-0.0010964,-0.0009126,-0.0007540,-0.0006568,-0.0005945,-0.0005483,-0.0005163,-0.0004970,-0.0004858,-0.0004805,-0.0004802,-0.0004821,-0.0004847,-0.0004884,-0.0004923,-0.0004953,-0.0004978,-0.0004999,-0.0005011,-0.0005011,-0.0005006,-0.0004995,-0.0004971,-0.0004940,-0.0004906,-0.0004863,-0.0004811,-0.0004759,-0.0004703,-0.0004639,-0.0004575,-0.0004510,-0.0004441,-0.0004371,-0.0004304,-0.0004234,-0.0004164,-0.0004098,-0.0004034,-0.0003966,-0.0003905,-0.0003846,-0.0003785,-0.0003727,-0.0003673,-0.0003615,-0.0003557,0.0044782,
-0.0050292,-0.0003102,-0.0002972,-0.0002776,-0.0002453,-0.0001868,-0.0000694,0.0001701,0.0005798,0.0010594,0.0013193,0.0011903,0.0008955,0.0007133,0.0006228,0.0005379,0.0004856,0.0004641,0.0004513,0.0004581,0.0004765,0.0004963,0.0005231,0.0005514,0.0005783,0.0006053,0.0006305,0.0006519,0.0006710,0.0006867,0.0006972,0.0007048,0.0007073,0.0007066,0.0007012,0.0006911,0.0006809,0.0006639,0.0006449,0.0006266,0.0006022,0.0005782,0.0005540,0.0005266,0.0005006,0.0004739,0.0004462,0.0004202,0.0003937,0.0003676,0.0003432,0.0003181,0.0002945,0.0002724,0.0002496,0.0002282,0.0002084,0.0001881,0.0001684,0.0001504,0.0001320,0.0001135,0.0000962,0.0000788,0.0000607,0.0000427,0.0000247,0.0000053,-0.0000154,-0.0000375,-0.0000631,-0.0000934,-0.0001319,-0.0001869,-0.0002676,-0.0003979,-0.0006201,-0.0009176,-0.0011497,-0.0011728,-0.0010142,-0.0008263,-0.0006996,-0.0006227,-0.0005681,-0.0005288,-0.0005035,-0.0004891,-0.0004817,-0.0004798,-0.0004818,-0.0004850,-0.0004889,-0.0004938,-0.0004980,-0.0005011,-0.0005043,-0.0005064,-0.0005070,-0.0005072,-0.0005066,-0.0005044,-0.0005016,-0.0004984,-0.0004940,-0.0004886,-0.0004833,-0.0004772,-0.0004702,-0.0004632,-0.0004560,-0.0004482,-0.0004403,-0.0004326,-0.0004246,-0.0004165,-0.0004088,-0.0004010,-0.0003932,-0.0003858,-0.0003784,-0.0003710,-0.0003641,-0.0003572,-0.0003502,-0.0003433,-0.0003363,0.0044551,
-0.0049697,-0.0002870,-0.0002728,-0.0002534,-0.0002230,-0.0001701,-0.0000705,0.0001303,0.0004919,0.0009632,0.0012934,0.0012543,0.0009751,0.0007567,0.0006537,0.0005694,0.0005055,0.0004774,0.0004614,0.0004599,0.0004734,0.0004903,0.0005119,0.0005366,0.0005604,0.0005840,0.0006063,0.0006255,0.0006429,0.0006568,0.0006665,0.0006738,0.0006766,0.0006764,0.0006720,0.0006640,0.0006553,0.0006404,0.0006244,0.0006082,0.0005866,0.0005656,0.0005440,0.0005197,0.0004959,0.0004717,0.0004471,0.0004229,0.0003985,0.0003749,0.0003516,0.0003285,0.0003070,0.0002852,0.0002640,0.0002445,0.0002247,0.0002053,0.0001874,0.0001692,0.0001511,0.0001340,0.0001169,0.0000992,0.0000819,0.0000645,0.0000457,0.0000262,0.0000058,-0.0000180,-0.0000457,-0.0000786,-0.0001247,-0.0001924,-0.0002958,-0.0004744,-0.0007569,-0.0010606,-0.0012075,-0.0011214,-0.0009213,-0.0007568,-0.0006587,-0.0005934,-0.0005450,-0.0005131,-0.0004938,-0.0004833,-0.0004800,-0.0004811,-0.0004846,-0.0004894,-0.0004948,-0.0005001,-0.0005047,-0.0005085,-0.0005117,-0.0005136,-0.0005143,-0.0005142,-0.0005131,-0.0005104,-0.0005072,-0.0005032,-0.0004979,-0.0004920,-0.0004857,-0.0004785,-0.0004706,-0.0004628,-0.0004544,-0.0004455,-0.0004368,-0.0004279,-0.0004187,-0.0004096,-0.0004009,-0.0003919,-0.0003828,-0.0003745,-0.0003660,-0.0003573,-0.0003493,-0.0003413,-0.0003329,-0.0003248,-0.0003166,0.0044338,
-0.0049122,-0.0002638,-0.0002487,-0.0002294,-0.0002008,-0.0001532,-0.0000686,0.0000966,0.0004060,0.0008519,0.0012372,0.0012993,0.0010611,0.0008114,0.0006851,0.0006012,0.0005284,0.0004912,0.0004720,0.0004635,0.0004712,0.0004853,0.0005021,0.0005233,0.0005447,0.0005648,0.0005848,0.0006026,0.0006176,0.0006302,0.0006398,0.0006464,0.0006491,0.0006498,0.0006465,0.0006397,0.0006322,0.0006197,0.0006059,0.0005913,0.0005727,0.0005542,0.0005346,0.0005131,0.0004917,0.0004698,0.0004475,0.0004252,0.0004031,0.0003813,0.0003595,0.0003387,0.0003181,0.0002975,0.0002783,0.0002595,0.0002403,0.0002225,0.0002053,0.0001874,0.0001704,0.0001541,0.0001371,0.0001199,0.0001033,0.0000858,0.0000670,0.0000478,0.0000267,0.0000014,-0.0000279,-0.0000655,-0.0001211,-0.0002048,-0.0003423,-0.0005807,-0.0009083,-0.0011733,-0.0012081,-0.0010379,-0.0008362,-0.0007047,-0.0006254,-0.0005671,-0.0005259,-0.0005007,-0.0004864,-0.0004801,-0.0004802,-0.0004839,-0.0004889,-0.0004952,-0.0005018,-0.0005075,-0.0005126,-0.0005172,-0.0005201,-0.0005218,-0.0005228,-0.0005223,-0.0005203,-0.0005176,-0.0005138,-0.0005085,-0.0005025,-0.0004961,-0.0004884,-0.0004801,-0.0004717,-0.0004626,-0.0004527,-0.0004431,-0.0004333,-0.0004230,-0.0004127,-0.0004028,-0.0003925,-0.0003824,-0.0003727,-0.0003628,-0.0003531,-0.0003437,-0.0003343,-0.0003249,-0.0003156,-0.0003064,-0.0002967,0.0044143,
-0.0048569,-0.0002407,-0.0002251,-0.0002056,-0.0001785,-0.0001361,-0.0000637,0.0000709,0.0003270,0.0007317,0.0011509,0.0013161,0.0011464,0.0008800,0.0007206,0.0006319,0.0005548,0.0005069,0.0004830,0.0004690,0.0004705,0.0004812,0.0004940,0.0005117,0.0005307,0.0005481,0.0005659,0.0005821,0.0005954,0.0006069,0.0006162,0.0006222,0.0006249,0.0006261,0.0006237,0.0006180,0.0006116,0.0006012,0.0005892,0.0005761,0.0005602,0.0005438,0.0005260,0.0005070,0.0004879,0.0004680,0.0004477,0.0004275,0.0004073,0.0003872,0.0003674,0.0003477,0.0003285,0.0003099,0.0002915,0.0002734,0.0002561,0.0002391,0.0002221,0.0002057,0.0001897,0.0001733,0.0001571,0.0001411,0.0001244,0.0001069,0.0000891,0.0000697,0.0000472,0.0000214,-0.0000103,-0.0000550,-0.0001219,-0.0002274,-0.0004126,-0.0007135,-0.0010543,-0.0012380,-0.0011598,-0.0009445,-0.0007678,-0.0006656,-0.0005957,-0.0005437,-0.0005107,-0.0004911,-0.0004812,-0.0004793,-0.0004823,-0.0004880,-0.0004950,-0.0005025,-0.0005100,-0.0005166,-0.0005221,-0.0005269,-0.0005299,-0.0005316,-0.0005323,-0.0005314,-0.0005289,-0.0005256,-0.0005209,-0.0005148,-0.0005081,-0.0005005,-0.0004917,-0.0004824,-0.0004729,-0.0004623,-0.0004516,-0.0004408,-0.0004295,-0.0004180,-0.0004069,-0.0003956,-0.0003840,-0.0003729,-0.0003622,-0.0003509,-0.0003400,-0.0003297,-0.0003191,-0.0003084,-0.0002982,-0.0002877,-0.0002768,0.0043965,
-0.0048040,-0.0002177,-0.0002019,-0.0001821,-0.0001561,-0.0001183,-0.0000562,0.0000534,0.0002597,0.0006110,0.0010375,0.0012968,0.0012209,0.0009618,0.0007650,0.0006629,0.0005837,0.0005253,0.0004948,0.0004767,0.0004713,0.0004779,0.0004881,0.0005017,0.0005181,0.0005340,0.0005492,0.0005636,0.0005762,0.0005867,0.0005948,0.0006008,0.0006040,0.0006050,0.0006032,0.0005991,0.0005934,0.0005844,0.0005744,0.0005628,0.0005487,0.0005343,0.0005184,0.0005016,0.0004844,0.0004663,0.0004480,0.0004299,0.0004111,0.0003927,0.0003747,0.0003563,0.0003386,0.0003215,0.0003041,0.0002872,0.0002713,0.0002550,0.0002388,0.0002236,0.0002083,0.0001924,0.0001772,0.0001619,0.0001455,0.0001286,0.0001113,0.0000914,0.0000683,0.0000416,0.0000060,-0.0000470,-0.0001281,-0.0002653,-0.0005092,-0.0008612,-0.0011747,-0.0012492,-0.0010793,-0.0008582,-0.0007167,-0.0006330,-0.0005684,-0.0005242,-0.0004988,-0.0004837,-0.0004783,-0.0004806,-0.0004862,-0.0004935,-0.0005026,-0.0005114,-0.0005195,-0.0005270,-0.0005332,-0.0005379,-0.0005411,-0.0005430,-0.0005430,-0.0005416,-0.0005390,-0.0005346,-0.0005289,-0.0005224,-0.0005144,-0.0005054,-0.0004957,-0.0004855,-0.0004742,-0.0004624,-0.0004508,-0.0004385,-0.0004257,-0.0004133,-0.0004008,-0.0003880,-0.0003756,-0.0003633,-0.0003509,-0.0003388,-0.0003271,-0.0003152,-0.0003034,-0.0002921,-0.0002805,-0.0002687,-0.0002570,0.0043814,
-0.0047542,-0.0001952,-0.0001786,-0.0001590,-0.0001341,-0.0000997,-0.0000462,0.0000432,0.0002065,0.0004986,0.0009047,0.0012367,0.0012723,0.0010522,0.0008229,0.0006964,0.0006143,0.0005472,0.0005082,0.0004864,0.0004744,0.0004758,0.0004839,0.0004937,0.0005071,0.0005217,0.0005348,0.0005474,0.0005593,0.0005688,0.0005760,0.0005820,0.0005854,0.0005863,0.0005852,0.0005822,0.0005771,0.0005695,0.0005611,0.0005508,0.0005384,0.0005258,0.0005118,0.0004965,0.0004812,0.0004650,0.0004484,0.0004319,0.0004150,0.0003980,0.0003814,0.0003649,0.0003484,0.0003321,0.0003165,0.0003009,0.0002854,0.0002705,0.0002558,0.0002409,0.0002264,0.0002120,0.0001973,0.0001823,0.0001670,0.0001509,0.0001332,0.0001134,0.0000904,0.0000613,0.0000206,-0.0000413,-0.0001422,-0.0003229,-0.0006289,-0.0010078,-0.0012547,-0.0012123,-0.0009861,-0.0007885,-0.0006780,-0.0006024,-0.0005441,-0.0005091,-0.0004889,-0.0004784,-0.0004781,-0.0004837,-0.0004914,-0.0005010,-0.0005118,-0.0005219,-0.0005308,-0.0005390,-0.0005459,-0.0005506,-0.0005538,-0.0005559,-0.0005554,-0.0005533,-0.0005503,-0.0005449,-0.0005382,-0.0005307,-0.0005215,-0.0005113,-0.0005004,-0.0004886,-0.0004760,-0.0004631,-0.0004499,-0.0004360,-0.0004222,-0.0004085,-0.0003944,-0.0003804,-0.0003670,-0.0003533,-0.0003395,-0.0003265,-0.0003136,-0.0003005,-0.0002877,-0.0002753,-0.0002626,-0.0002499,-0.0002372,0.0043695,
-0.0047076,-0.0001731,-0.0001556,-0.0001360,-0.0001124,-0.0000806,-0.0000341,0.0000395,0.0001677,0.0004012,0.0007643,0.0011376,0.0012869,0.0011409,0.0008973,0.0007363,0.0006454,0.0005732,0.0005241,0.0004971,0.0004804,0.0004757,0.0004804,0.0004879,0.0004982,0.0005106,0.0005225,0.0005337,0.0005441,0.0005529,0.0005600,0.0005653,0.0005685,0.0005701,0.0005695,0.0005668,0.0005628,0.0005565,0.0005490,0.0005401,0.0005294,0.0005182,0.0005058,0.0004922,0.0004784,0.0004641,0.0004490,0.0004338,0.0004188,0.0004033,0.0003879,0.0003729,0.0003578,0.0003427,0.0003284,0.0003140,0.0002995,0.0002857,0.0002721,0.0002581,0.0002444,0.0002312,0.0002173,0.0002029,0.0001886,0.0001731,0.0001556,0.0001360,0.0001124,0.0000806,0.0000341,-0.0000395,-0.0001677,-0.0004012,-0.0007643,-0.0011376,-0.0012869,-0.0011409,-0.0008973,-0.0007363,-0.0006454,-0.0005732,-0.0005241,-0.0004971,-0.0004804,-0.0004757,-0.0004804,-0.0004879,-0.0004982,-0.0005106,-0.0005225,-0.0005337,-0.0005441,-0.0005529,-0.0005600,-0.0005653,-0.0005685,-0.0005701,-0.0005695,-0.0005668,-0.0005628,-0.0005565,-0.0005490,-0.0005401,-0.0005294,-0.0005182,-0.0005058,-0.0004922,-0.0004784,-0.0004641,-0.0004490,-0.0004338,-0.0004188,-0.0004033,-0.0003879,-0.0003729,-0.0003578,-0.0003427,-0.0003284,-0.0003140,-0.0002995,-0.0002857,-0.0002721,-0.0002581,-0.0002444,-0.0002312,-0.0002173,0.0043606,
-0.0046643,-0.0001509,-0.0001332,-0.0001134,-0.0000904,-0.0000613,-0.0000206,0.0000413,0.0001422,0.0003229,0.0006289,0.0010078,0.0012547,0.0012123,0.0009861,0.0007885,0.0006780,0.0006024,0.0005441,0.0005091,0.0004889,0.0004784,0.0004781,0.0004837,0.0004914,0.0005010,0.0005118,0.0005219,0.0005308,0.0005390,0.0005459,0.0005506,0.0005538,0.0005559,0.0005554,0.0005533,0.0005503,0.0005449,0.0005382,0.0005307,0.0005215,0.0005113,0.0005004,0.0004886,0.0004760,0.0004631,0.0004499,0.0004360,0.0004222,0.0004085,0.0003944,0.0003804,0.0003670,0.0003533,0.0003395,0.0003265,0.0003136,0.0003005,0.0002877,0.0002753,0.0002626,0.0002499,0.0002372,0.0002240,0.0002101,0.0001952,0.0001786,0.0001590,0.0001341,0.0000997,0.0000462,-0.0000432,-0.0002065,-0.0004986,-0.0009047,-0.0012367,-0.0012723,-0.0010522,-0.0008229,-0.0006964,-0.0006143,-0.0005472,-0.0005082,-0.0004864,-0.0004744,-0.0004758,-0.0004839,-0.0004937,-0.0005071,-0.0005217,-0.0005348,-0.0005474,-0.0005593,-0.0005688,-0.0005760,-0.0005820,-0.0005854,-0.0005863,-0.0005852,-0.0005822,-0.0005771,-0.0005695,-0.0005611,-0.0005508,-0.0005384,-0.0005258,-0.0005118,-0.0004965,-0.0004812,-0.0004650,-0.0004484,-0.0004319,-0.0004150,-0.0003980,-0.0003814,-0.0003649,-0.0003484,-0.0003321,-0.0003165,-0.0003009,-0.0002854,-0.0002705,-0.0002558,-0.0002409,-0.0002264,-0.0002120,-0.0001973,0.0043543,
-0.0046246,-0.0001286,-0.0001113,-0.0000914,-0.0000683,-0.0000416,-0.0000060,0.0000470,0.0001281,0.0002653,0.0005092,0.0008612,0.0011747,0.0012492,0.0010793,0.0008582,0.0007167,0.0006330,0.0005684,0.0005242,0.0004988,0.0004837,0.0004783,0.0004806,0.0004862,0.0004935,0.0005026,0.0005114,0.0005195,0.0005270,0.0005332,0.0005379,0.0005411,0.0005430,0.0005430,0.0005416,0.0005390,0.0005346,0.0005289,0.0005224,0.0005144,0.0005054,0.0004957,0.0004855,0.0004742,0.0004624,0.0004508,0.0004385,0.0004257,0.0004133,0.0004008,0.0003880,0.0003756,0.0003633,0.0003509,0.0003388,0.0003271,0.0003152,0.0003034,0.0002921,0.0002805,0.0002687,0.0002570,0.0002450,0.0002318,0.0002177,0.0002019,0.0001821,0.0001561,0.0001183,0.0000562,-0.0000534,-0.0002597,-0.0006110,-0.0010375,-0.0012968,-0.0012209,-0.0009618,-0.0007650,-0.0006629,-0.0005837,-0.0005253,-0.0004948,-0.0004767,-0.0004713,-0.0004779,-0.0004881,-0.0005017,-0.0005181,-0.0005340,-0.0005492,-0.0005636,-0.0005762,-0.0005867,-0.0005948,-0.0006008,-0.0006040,-0.0006050,-0.0006032,-0.0005991,-0.0005934,-0.0005844,-0.0005744,-0.0005628,-0.0005487,-0.0005343,-0.0005184,-0.0005016,-0.0004844,-0.0004663,-0.0004480,-0.0004299,-0.0004111,-0.0003927,-0.0003747,-0.0003563,-0.0003386,-0.0003215,-0.0003041,-0.0002872,-0.0002713,-0.0002550,-0.0002388,-0.0002236,-0.0002083,-0.0001924,-0.0001772,0.0043513,
-0.0045887,-0.0001069,-0.0000891,-0.0000697,-0.0000472,-0.0000214,0.0000103,0.0000550,0.0001219,0.0002274,0.0004126,0.0007135,0.0010543,0.0012380,0.0011598,0.0009445,0.0007678,0.0006656,0.0005957,0.0005437,0.0005107,0.0004911,0.0004812,0.0004793,0.0004823,0.0004880,0.0004950,0.0005025,0.0005100,0.0005166,0.0005221,0.0005269,0.0005299,0.0005316,0.0005323,0.0005314,0.0005289,0.0005256,0.0005209,0.0005148,0.0005081,0.0005005,0.0004917,0.0004824,0.0004729,0.0004623,0.0004516,0.0004408,0.0004295,0.0004180,0.0004069,0.0003956,0.0003840,0.0003729,0.0003622,0.0003509,0.0003400,0.0003297,0.0003191,0.0003084,0.0002982,0.0002877,0.0002768,0.0002658,0.0002539,0.0002407,0.0002251,0.0002056,0.0001785,0.0001361,0.0000637,-0.0000709,-0.0003270,-0.0007317,-0.0011509,-0.0013161,-0.0011464,-0.0008800,-0.0007206,-0.0006319,-0.0005548,-0.0005069,-0.0004830,-0.0004690,-0.0004705,-0.0004812,-0.0004940,-0.0005117,-0.0005307,-0.0005481,-0.0005659,-0.0005821,-0.0005954,-0.0006069,-0.0006162,-0.0006222,-0.0006249,-0.0006261,-0.0006237,-0.0006180,-0.0006116,-0.0006012,-0.0005892,-0.0005761,-0.0005602,-0.0005438,-0.0005260,-0.0005070,-0.0004879,-0.0004680,-0.0004477,-0.0004275,-0.0004073,-0.0003872,-0.0003674,-0.0003477,-0.0003285,-0.0003099,-0.0002915,-0.0002734,-0.0002561,-0.0002391,-0.0002221,-0.0002057,-0.0001897,-0.0001733,-0.0001571,0.0043527,
-0.0045567,-0.0000858,-0.0000670,-0.0000478,-0.0000267,-0.0000014,0.0000279,0.0000655,0.0001211,0.0002048,0.0003423,0.0005807,0.0009083,0.0011733,0.0012081,0.0010379,0.0008362,0.0007047,0.0006254,0.0005671,0.0005259,0.0005007,0.0004864,0.0004801,0.0004802,0.0004839,0.0004889,0.0004952,0.0005018,0.0005075,0.0005126,0.0005172,0.0005201,0.0005218,0.0005228,0.0005223,0.0005203,0.0005176,0.0005138,0.0005085,0.0005025,0.0004961,0.0004884,0.0004801,0.0004717,0.0004626,0.0004527,0.0004431,0.0004333,0.0004230,0.0004127,0.0004028,0.0003925,0.0003824,0.0003727,0.0003628,0.0003531,0.0003437,0.0003343,0.0003249,0.0003156,0.0003064,0.0002967,0.0002866,0.0002760,0.0002638,0.0002487,0.0002294,0.0002008,0.0001532,0.0000686,-0.0000966,-0.0004060,-0.0008519,-0.0012372,-0.0012993,-0.0010611,-0.0008114,-0.0006851,-0.0006012,-0.0005284,-0.0004912,-0.0004720,-0.0004635,-0.0004712,-0.0004853,-0.0005021,-0.0005233,-0.0005447,-0.0005648,-0.0005848,-0.0006026,-0.0006176,-0.0006302,-0.0006398,-0.0006464,-0.0006491,-0.0006498,-0.0006465,-0.0006397,-0.0006322,-0.0006197,-0.0006059,-0.0005913,-0.0005727,-0.0005542,-0.0005346,-0.0005131,-0.0004917,-0.0004698,-0.0004475,-0.0004252,-0.0004031,-0.0003813,-0.0003595,-0.0003387,-0.0003181,-0.0002975,-0.0002783,-0.0002595,-0.0002403,-0.0002225,-0.0002053,-0.0001874,-0.0001704,-0.0001541,-0.0001371,0.0043582,
-0.0045285,-0.0000645,-0.0000457,-0.0000262,-0.0000058,0.0000180,0.0000457,0.0000786,0.0001247,0.0001924,0.0002958,0.0004744,0.0007569,0.0010606,0.0012075,0.0011214,0.0009213,0.0007568,0.0006587,0.0005934,0.0005450,0.0005131,0.0004938,0.0004833,0.0004800,0.0004811,0.0004846,0.0004894,0.0004948,0.0005001,0.0005047,0.0005085,0.0005117,0.0005136,0.0005143,0.0005142,0.0005131,0.0005104,0.0005072,0.0005032,0.0004979,0.0004920,0.0004857,0.0004785,0.0004706,0.0004628,0.0004544,0.0004455,0.0004368,0.0004279,0.0004187,0.0004096,0.0004009,0.0003919,0.0003828,0.0003745,0.0003660,0.0003573,0.0003493,0.0003413,0.0003329,0.0003248,0.0003166,0.0003077,0.0002981,0.0002870,0.0002728,0.0002534,0.0002230,0.0001701,0.0000705,-0.0001303,-0.0004919,-0.0009632,-0.0012934,-0.0012543,-0.0009751,-0.0007567,-0.0006537,-0.0005694,-0.0005055,-0.0004774,-0.0004614,-0.0004599,-0.0004734,-0.0004903,-0.0005119,-0.0005366,-0.0005604,-0.0005840,-0.0006063,-0.0006255,-0.0006429,-0.0006568,-0.0006665,-0.0006738,-0.0006766,-0.0006764,-0.0006720,-0.0006640,-0.0006553,-0.0006404,-0.0006244,-0.0006082,-0.0005866,-0.0005656,-0.0005440,-0.0005197,-0.0004959,-0.0004717,-0.0004471,-0.0004229,-0.0003985,-0.0003749,-0.0003516,-0.0003285,-0.0003070,-0.0002852,-0.0002640,-0.0002445,-0.0002247,-0.0002053,-0.0001874,-0.0001692,-0.0001511,-0.0001340,-0.0001169,0.0043670,
-0.0045046,-0.0000427,-0.0000247,-0.0000053,0.0000154,0.0000375,0.0000631,0.0000934,0.0001319,0.0001869,0.0002676,0.0003979,0.0006201,0.0009176,0.0011497,0.0011728,0.0010142,0.0008263,0.0006996,0.0006227,0.0005681,0.0005288,0.0005035,0.0004891,0.0004817,0.0004798,0.0004818,0.0004850,0.0004889,0.0004938,0.0004980,0.0005011,0.0005043,0.0005064,0.0005070,0.0005072,0.0005066,0.0005044,0.0005016,0.0004984,0.0004940,0.0004886,0.0004833,0.0004772,0.0004702,0.0004632,0.0004560,0.0004482,0.0004403,0.0004326,0.0004246,0.0004165,0.0004088,0.0004010,0.0003932,0.0003858,0.0003784,0.0003710,0.0003641,0.0003572,0.0003502,0.0003433,0.0003363,0.0003287,0.0003203,0.0003102,0.0002972,0.0002776,0.0002453,0.0001868,0.0000694,-0.0001701,-0.0005798,-0.0010594,-0.0013193,-0.0011903,-0.0008955,-0.0007133,-0.0006228,-0.0005379,-0.0004856,-0.0004641,-0.0004513,-0.0004581,-0.0004765,-0.0004963,-0.0005231,-0.0005514,-0.0005783,-0.0006053,-0.0006305,-0.0006519,-0.0006710,-0.0006867,-0.0006972,-0.0007048,-0.0007073,-0.0007066,-0.0007012,-0.0006911,-0.0006809,-0.0006639,-0.0006449,-0.0006266,-0.0006022,-0.0005782,-0.0005540,-0.0005266,-0.0005006,-0.0004739,-0.0004462,-0.0004202,-0.0003937,-0.0003676,-0.0003432,-0.0003181,-0.0002945,-0.0002724,-0.0002496,-0.0002282,-0.0002084,-0.0001881,-0.0001684,-0.0001504,-0.0001320,-0.0001135,-0.0000962,0.0043796,
-0.0044849,-0.0000214,-0.0000033,0.0000155,0.0000358,0.0000570,0.0000810,0.0001088,0.0001418,0.0001870,0.0002518,0.0003478,0.0005113,0.0007680,0.0010408,0.0011726,0.0010964,0.0009126,0.0007540,0.0006568,0.0005945,0.0005483,0.0005163,0.0004970,0.0004858,0.0004805,0.0004802,0.0004821,0.0004847,0.0004884,0.0004923,0.0004953,0.0004978,0.0004999,0.0005011,0.0005011,0.0005006,0.0004995,0.0004971,0.0004940,0.0004906,0.0004863,0.0004811,0.0004759,0.0004703,0.0004639,0.0004575,0.0004510,0.0004441,0.0004371,0.0004304,0.0004234,0.0004164,0.0004098,0.0004034,0.0003966,0.0003905,0.0003846,0.0003785,0.0003727,0.0003673,0.0003615,0.0003557,0.0003497,0.0003426,0.0003336,0.0003216,0.0003022,0.0002681,0.0002030,0.0000660,-0.0002131,-0.0006648,-0.0011363,-0.0013175,-0.0011161,-0.0008262,-0.0006764,-0.0005905,-0.0005082,-0.0004673,-0.0004500,-0.0004427,-0.0004572,-0.0004790,-0.0005039,-0.0005359,-0.0005675,-0.0005985,-0.0006293,-0.0006575,-0.0006819,-0.0007030,-0.0007202,-0.0007319,-0.0007401,-0.0007420,-0.0007405,-0.0007344,-0.0007216,-0.0007093,-0.0006905,-0.0006676,-0.0006466,-0.0006195,-0.0005917,-0.0005649,-0.0005343,-0.0005048,-0.0004761,-0.0004454,-0.0004166,-0.0003886,-0.0003597,-0.0003333,-0.0003076,-0.0002813,-0.0002577,-0.0002349,-0.0002116,-0.0001904,-0.0001703,-0.0001497,-0.0001303,-0.0001121,-0.0000934,-0.0000751,0.0043973,
-0.0044689,-0.0000005,0.0000180,0.0000366,0.0000557,0.0000764,0.0000991,0.0001246,0.0001537,0.0001912,0.0002440,0.0003178,0.0004345,0.0006338,0.0009009,0.0011135,0.0011434,0.0010045,0.0008268,0.0007003,0.0006240,0.0005716,0.0005329,0.0005072,0.0004922,0.0004837,0.0004799,0.0004802,0.0004821,0.0004842,0.0004873,0.0004906,0.0004926,0.0004943,0.0004959,0.0004962,0.0004955,0.0004949,0.0004932,0.0004904,0.0004876,0.0004842,0.0004797,0.0004751,0.0004704,0.0004649,0.0004592,0.0004537,0.0004478,0.0004417,0.0004359,0.0004300,0.0004241,0.0004184,0.0004130,0.0004075,0.0004024,0.0003976,0.0003927,0.0003882,0.0003840,0.0003795,0.0003751,0.0003704,0.0003648,0.0003572,0.0003460,0.0003271,0.0002916,0.0002190,0.0000614,-0.0002563,-0.0007419,-0.0011920,-0.0012935,-0.0010388,-0.0007667,-0.0006425,-0.0005566,-0.0004805,-0.0004491,-0.0004349,-0.0004353,-0.0004561,-0.0004810,-0.0005127,-0.0005499,-0.0005847,-0.0006213,-0.0006562,-0.0006875,-0.0007157,-0.0007394,-0.0007584,-0.0007709,-0.0007799,-0.0007816,-0.0007786,-0.0007714,-0.0007560,-0.0007410,-0.0007200,-0.0006926,-0.0006685,-0.0006389,-0.0006059,-0.0005760,-0.0005433,-0.0005089,-0.0004774,-0.0004449,-0.0004122,-0.0003821,-0.0003518,-0.0003221,-0.0002952,-0.0002683,-0.0002418,-0.0002182,-0.0001950,-0.0001717,-0.0001509,-0.0001306,-0.0001100,-0.0000910,-0.0000728,-0.0000542,0.0044197,
